Date,Time,Entries,Place
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,6,Infozone
2009,05 00 00,13,Reception/Security
2009,05 00 00,8,Heritage Collections Entry
2009,05 00 00,12,John Oxley Collection
2009,05 00 00,4,Phillip Bacon Gallery
2009,05 00 00,1,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,3,Heritage Collections Entry
2009,05 00 00,3,John Oxley Collection
2009,05 00 00,4,Infozone
2009,05 00 00,3,Infozone
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,3,Reception/Security
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,11,Infozone
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,2,Phillip Bacon Gallery
2009,05 00 00,4,Infozone
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,5,Infozone
2009,05 00 00,2,Reception/Security
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,4,John Oxley Collection
2009,05 00 00,1,Infozone
2009,05 00 00,2,Micrographics
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,15,Infozone
2009,05 00 00,10,Reception/Security
2009,05 00 00,7,Infozone
2009,05 00 00,18,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,2,Infozone
2009,05 00 00,2,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,2,Infozone
2009,05 00 00,2,Reception/Security
2009,05 00 00,1,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,3,Reception/Security
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,Phillip Bacon Gallery
2009,05 00 00,3,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,8,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,6,Infozone
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,20,Infozone
2009,05 00 00,17,Reception/Security
2009,05 00 00,3,John Oxley Collection
2009,05 00 00,1,Infozone
2009,05 00 00,9,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,8,Infozone
2009,05 00 00,1,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,6,Infozone
2009,05 00 00,4,Reception/Security
2009,05 00 00,11,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,1,Reception/Security
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,2,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,2,Heritage Collections Entry
2009,05 00 00,3,John Oxley Collection
2009,05 00 00,3,Phillip Bacon Gallery
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,6,Reception/Security
2009,05 00 00,2,Infozone
2009,05 00 00,2,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,2,Infozone
2009,05 00 00,6,Reception/Security
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,15,Infozone
2009,05 00 00,17,Reception/Security
2009,05 00 00,4,Reception/Security
2009,05 00 00,10,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,3,Infozone
2009,05 00 00,3,Reception/Security
2009,05 00 00,6,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,4,Infozone
2009,05 00 00,4,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,11,Infozone
2009,05 00 00,2,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,6,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,1,Reception/Security
2009,05 00 00,6,Infozone
2009,05 00 00,2,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,5,Infozone
2009,05 00 00,4,Reception/Security
2009,05 00 00,3,Heritage Collections Entry
2009,05 00 00,1,Phillip Bacon Gallery
2009,05 00 00,15,Infozone
2009,05 00 00,15,Reception/Security
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,9,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,5,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,4,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,1,Phillip Bacon Gallery
2009,05 00 00,4,Infozone
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,5,Infozone
2009,05 00 00,5,John Oxley Collection
2009,05 00 00,1,Phillip Bacon Gallery
2009,05 00 00,6,Infozone
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,4,Infozone
2009,05 00 00,2,Reception/Security
2009,05 00 00,1,Micrographics
2009,05 00 00,1,Infozone
2009,05 00 00,1,Reception/Security
2009,05 00 00,2,John Oxley Collection
2009,05 00 00,6,Infozone
2009,05 00 00,7,Reception/Security
2009,05 00 00,1,Heritage Collections Entry
2009,05 00 00,1,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,12,Reception/Security
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,7,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,3,The Library Shop
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,7,Infozone
2009,06 00 00,9,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,7,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,5,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,8,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,3,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,14,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,6,Reception/Security
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,15,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,7,Heritage Collections Entry
2009,06 00 00,8,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,9,Infozone
2009,06 00 00,18,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,10,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,19,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,13,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,5,Phillip Bacon Gallery
2009,06 00 00,2,Micrographics
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,9,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,31,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,16,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,10,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Infozone
2009,06 00 00,6,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,7,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,16,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,6,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,4,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,6,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,24,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,13,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,12,Heritage Collections Entry
2009,06 00 00,13,John Oxley Collection
2009,06 00 00,5,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,2,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,6,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,5,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,Infozone
2009,06 00 00,7,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,10,John Oxley Collection
2009,06 00 00,6,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,13,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,15,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,15,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,15,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,11,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,9,Infozone
2009,06 00 00,3,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,5,Infozone
2009,06 00 00,7,Reception/Security
2009,06 00 00,7,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,10,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,5,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,5,Infozone
2009,06 00 00,12,Reception/Security
2009,06 00 00,2,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,10,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,8,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,5,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,6,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,11,Reception/Security
2009,06 00 00,1,SLQ Indemnified Gallery
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,SLQ Indemnified Gallery
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,5,Infozone
2009,06 00 00,7,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,11,Infozone
2009,06 00 00,5,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,1,Reception/Security
2009,06 00 00,4,The Library Shop
2009,06 00 00,1,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,5,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,1,Infozone
2009,06 00 00,9,Reception/Security
2009,06 00 00,1,SLQ Indemnified Gallery
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,14,Reception/Security
2009,06 00 00,21,The Library Shop
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Infozone
2009,06 00 00,18,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,4,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,9,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,5,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,9,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,9,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,4,Infozone
2009,06 00 00,4,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,6,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,15,Reception/Security
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,4,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,6,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,The Library Shop
2009,06 00 00,1,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,Infozone
2009,06 00 00,8,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,3,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,6,Phillip Bacon Gallery
2009,06 00 00,9,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,8,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,6,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,6,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,1,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,4,Micrographics
2009,06 00 00,12,Heritage Collections Entry
2009,06 00 00,8,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,7,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,4,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,6,Reception/Security
2009,06 00 00,2,Infozone
2009,06 00 00,24,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,6,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,5,Phillip Bacon Gallery
2009,06 00 00,1,Micrographics
2009,06 00 00,10,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,15,Phillip Bacon Gallery
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,2,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,2,John Oxley Collection
2009,06 00 00,6,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,4,John Oxley Collection
2009,06 00 00,5,Infozone
2009,06 00 00,1,Micrographics
2009,06 00 00,15,Infozone
2009,06 00 00,2,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,5,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,1,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,1,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,7,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,2,Micrographics
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,1,Phillip Bacon Gallery
2009,06 00 00,2,Infozone
2009,06 00 00,11,Reception/Security
2009,06 00 00,3,Micrographics
2009,06 00 00,4,Heritage Collections Entry
2009,06 00 00,3,John Oxley Collection
2009,06 00 00,3,Phillip Bacon Gallery
2009,06 00 00,1,Infozone
2009,06 00 00,50,Reception/Security
2009,06 00 00,2,Heritage Collections Entry
2009,06 00 00,5,John Oxley Collection
2009,06 00 00,2,Phillip Bacon Gallery
2009,06 00 00,2,Reception/Security
2009,06 00 00,1,Micrographics
2009,06 00 00,7,Heritage Collections Entry
2009,06 00 00,19,John Oxley Collection
2009,06 00 00,5,Phillip Bacon Gallery
2009,06 00 00,3,Infozone
2009,06 00 00,3,Heritage Collections Entry
2009,06 00 00,1,John Oxley Collection
2009,06 00 00,1,Infozone
2009,06 00 00,3,Reception/Security
2009,06 00 00,1,The Library Shop
